Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price
Honda,2008.0,Nigerian Used,85766.0,3500.0,Petrol,Automatic,"1,687,500"
Toyota,2010.0,Foreign Used,233977.0,2400.0,Petrol,Automatic,"5,062,500"
Ford,1999.0,Foreign Used,234627.0,3000.0,Petrol,Automatic,"1,050,000"
Peugeot,2002.0,Foreign Used,295860.0,3274.9765625,Petrol,Manual,"2,250,000"
Toyota,2008.0,Nigerian Used,196552.0,1800.0,Petrol,Automatic,"2,700,000"
Honda,2008.0,Nigerian Used,293360.0,2400.0,Petrol,Automatic,"1,912,500"
Ford,2014.0,Nigerian Used,68442.0,2000.0,Petrol,Automatic,"5,062,500"
Toyota,2001.0,Nigerian Used,350884.0,2200.0,Petrol,Automatic,"1,196,000"
Lexus,2013.0,Foreign Used,219832.0,3400.0,Petrol,Automatic,"13,500,000"
Jeep,2008.0,Foreign Used,239555.0,3700.0,Petrol,Automatic,"4,500,000"
Ford,2008.0,Nigerian Used,124327.0,4600.0,Petrol,Automatic,"3,937,500"
Kia,2013.0,Nigerian Used,81596.0,2400.0,Petrol,Automatic,"3,150,000"
Mercedes-Benz,2001.0,Nigerian Used,158413.0,1800.0,Petrol,Manual,"1,050,000"
Toyota,2006.0,Nigerian Used,244551.0,4000.0,Petrol,Automatic,"3,150,000"
Honda,2008.0,Nigerian Used,104050.0,2500.0,Petrol,Automatic,"2,025,000"
Lexus,2007.0,Nigerian Used,313140.0,3500.0,Petrol,Automatic,"3,328,000"
Toyota,1999.0,Nigerian Used,311925.0,3000.0,Petrol,Automatic,"1,350,000"
Mercedes-Benz,2012.0,Foreign Used,196553.0,3000.0,Petrol,Automatic,"5,250,000"
Toyota,2010.0,Nigerian Used,251253.0,2500.0,Petrol,Automatic,"2,812,500"
Acura,2009.0,Nigerian Used,112.0,3500.0,Petrol,Automatic,"3,990,000"
Toyota,2012.0,Nigerian Used,231414.0,2400.0,Petrol,Automatic,"3,600,000"
Opel,2000.0,Nigerian Used,178190.0,1400.0,Petrol,Automatic,"840,000"
Hyundai,2012.0,Nigerian Used,124219.0,1600.0,Petrol,Automatic,"2,700,000"
Lexus,2007.0,Nigerian Used,168422.0,3000.0,Petrol,Automatic,"2,625,000"
Toyota,2007.0,Foreign Used,288213.0,2400.0,Petrol,Automatic,"3,937,500"
Mercedes-Benz,2010.0,Nigerian Used,248646.0,3000.0,Petrol,Automatic,"4,612,500"
Mitsubishi,2005.0,Nigerian Used,159742.0,3500.0,Petrol,Automatic,"1,012,500"
Toyota,2019.0,Foreign Used,51484.0,2400.0,Petrol,Automatic,"16,875,000"
BMW,2003.0,Nigerian Used,182533.65556660038,3000.0,Petrol,Automatic,"956,250"
Toyota,2008.0,Nigerian Used,206410.0,2500.0,Petrol,Automatic,"2,475,000"
Toyota,2003.0,Nigerian Used,136682.0,1800.0,Petrol,Automatic,"2,137,500"
Lexus,2006.0,Foreign Used,119197.0,3300.0,Petrol,Automatic,"5,850,000"
Toyota,2009.0,Nigerian Used,237332.0,2400.0,Petrol,Automatic,"2,812,500"
Hyundai,2013.0,Nigerian Used,269194.0,2000.0,Petrol,Automatic,"4,095,000"
Ford,2013.0,Foreign Used,226430.0,2500.0,Petrol,Automatic,"5,145,000"
Lexus,2011.0,Foreign Used,207450.0,2500.0,Petrol,Automatic,"4,200,000"
Pontiac,2009.0,Nigerian Used,80355.0,2400.0,Petrol,Automatic,"2,600,000"
Ford,2001.0,Nigerian Used,88171.0,4200.0,Petrol,Automatic,"2,650,000"
BMW,2008.0,Foreign Used,369147.0,3000.0,Petrol,Automatic,"4,725,000"
Honda,2011.0,Nigerian Used,107345.0,2500.0,Petrol,Automatic,"1,575,000"
Toyota,2004.0,Nigerian Used,196493.0,2400.0,Petrol,Automatic,"1,687,500"
Hyundai,2016.0,Nigerian Used,86812.0,1800.0,Petrol,Automatic,"3,262,500"
Toyota,2007.0,Nigerian Used,124822.0,2400.0,Petrol,Automatic,"2,812,500"
Toyota,2017.0,Foreign Used,77647.0,2500.0,Petrol,Automatic,"12,180,000"
Toyota,2015.0,Nigerian Used,113843.0,1800.0,Petrol,CVT,"5,062,500"
Honda,2009.0,Nigerian Used,132820.0,2400.0,Petrol,Automatic,"2,137,500"
Pontiac,2010.0,Nigerian Used,71119.0,1800.0,Petrol,Automatic,"3,937,500"
Toyota,2020.0,Foreign Used,57656.0,3500.0,Petrol,Automatic,"42,750,000"
Volkswagen,2011.0,Nigerian Used,158400.0,2500.0,Diesel,Manual,"1,575,000"
Nissan,2007.0,Nigerian Used,136312.0,4000.0,Petrol,Automatic,"2,025,000"
Chrysler,1999.0,Nigerian Used,314115.0,3300.0,Petrol,Automatic,"997,500"
Mercedes-Benz,2006.0,Nigerian Used,287580.0,30.0,Petrol,Automatic,"1,890,000"
Toyota,2013.0,Foreign Used,113150.0,1800.0,Petrol,Automatic,"3,937,500"
Chrysler,2002.0,Nigerian Used,351204.0,1600.0,Petrol,Manual,"945,000"
Toyota,2006.0,Nigerian Used,268487.0,3300.0,Petrol,Automatic,"2,812,500"
Toyota,2003.0,Nigerian Used,450912.0,2400.0,Petrol,Automatic,"1,912,500"
Toyota,2003.0,Nigerian Used,447076.0,1500.0,Petrol,Automatic,"1,462,500"
Lexus,2004.0,Foreign Used,146152.0,3300.0,Petrol,Automatic,"4,515,000"
Infiniti,2003.0,Nigerian Used,195784.0,3500.0,Petrol,Automatic,"945,000"
Daihatsu,1997.0,Nigerian Used,305854.0,1800.0,Petrol,Manual,"945,000"
BMW,2005.0,Nigerian Used,228833.0,3000.0,Petrol,Automatic,"1,125,000"
Toyota,2003.0,Nigerian Used,367531.0,4000.0,Petrol,Automatic,"2,137,500"
Opel,2008.0,Nigerian Used,158909.0,3274.9765625,Petrol,Manual,"794,000"
Chevrolet,2008.0,Nigerian Used,277414.0,1600.0,Petrol,Automatic,"840,000"
Peugeot,2000.0,Nigerian Used,123300.0,1400.0,Petrol,Manual,"945,000"
Lexus,2001.0,Nigerian Used,227119.0,3000.0,Petrol,Automatic,"2,587,500"
Toyota,2010.0,Nigerian Used,120867.0,1800.0,Petrol,Automatic,"2,700,000"
Nissan,1997.0,Nigerian Used,377755.0,3300.0,Petrol,Manual,"840,000"
Toyota,2006.0,Foreign Used,190194.0,3000.0,Petrol,Automatic,"2,940,000"
Mitsubishi,2001.0,Nigerian Used,192188.0,2400.0,Petrol,Automatic,"892,500"
Kia,2009.0,Nigerian Used,67642.0,1600.0,Petrol,Automatic,"2,940,000"
Renault,2002.0,Nigerian Used,276254.0,1800.0,Petrol,Manual,"840,000"
Nissan,2005.0,Nigerian Used,236550.0,2500.0,Petrol,Automatic,"945,000"
Lexus,2008.0,Nigerian Used,164490.0,3500.0,Petrol,Automatic,"6,300,000"
Toyota,2004.0,Nigerian Used,266008.0,2400.0,Petrol,Automatic,"1,872,000"
Nissan,1999.0,Nigerian Used,231986.0,3300.0,Petrol,Automatic,"840,000"
Toyota,1997.0,Nigerian Used,393678.0,3400.0,Petrol,Automatic,"1,462,500"
Honda,2003.0,Nigerian Used,320200.0,3000.0,Petrol,Automatic,"945,000"
Toyota,2011.0,Foreign Used,80429.0,3500.0,Petrol,Automatic,"5,250,000"
Honda,2005.0,Foreign Used,108714.0,2500.0,Petrol,Automatic,"2,600,000"
Volkswagen,1995.0,Nigerian Used,299689.0,1800.0,Petrol,Manual,"735,000"
Honda,2004.0,Nigerian Used,344102.0,3500.0,Petrol,Automatic,"1,687,500"
Mitsubishi,2006.0,Nigerian Used,79755.0,2000.0,Petrol,Automatic,"945,000"
Mazda,2006.0,Nigerian Used,273752.0,2300.0,Petrol,Manual,"945,000"
Toyota,2006.0,Nigerian Used,363770.0,1800.0,Petrol,Automatic,"1,155,000"
Volkswagen,2002.0,Nigerian Used,260658.0,2000.0,Petrol,Automatic,"892,500"
Volkswagen,2006.0,Nigerian Used,320732.0,2000.0,Petrol,Manual,"945,000"
Honda,2006.0,Nigerian Used,105375.0,3000.0,Petrol,Automatic,"1,050,000"
Nissan,2001.0,Nigerian Used,318605.0,3500.0,Petrol,Automatic,"840,000"
Honda,2006.0,Nigerian Used,182732.0,3500.0,Petrol,Automatic,"945,000"
BMW,2001.0,Nigerian Used,90828.0,3000.0,Petrol,Automatic,"840,000"
BMW,2002.0,Nigerian Used,335038.0,2500.0,Petrol,Automatic,"997,500"
Honda,2009.0,Foreign Used,146331.0,1800.0,Petrol,Automatic,"3,120,000"
Honda,2004.0,Nigerian Used,272575.0,2400.0,Petrol,Automatic,"997,500"
Toyota,2007.0,Foreign Used,183139.0,2400.0,Petrol,Automatic,"3,465,000"
Toyota,2009.0,Nigerian Used,252898.0,1800.0,Petrol,Automatic,"2,704,000"
Nissan,2002.0,Nigerian Used,338106.0,3500.0,Petrol,Automatic,"945,000"
Honda,1999.0,Nigerian Used,287181.0,2300.0,Petrol,Automatic,"784,000"
Mercedes-Benz,2006.0,Nigerian Used,225474.0,3500.0,Petrol,Automatic,"4,500,000"
Honda,1997.0,Nigerian Used,289470.0,2000.0,Petrol,Automatic,"787,500"
Mazda,2010.0,Nigerian Used,322717.0,2500.0,Petrol,Automatic,"2,100,000"
Pontiac,2005.0,Foreign Used,299999.0,1800.0,Petrol,Automatic,"3,375,000"
Mazda,1998.0,Nigerian Used,272966.0,2000.0,Petrol,Automatic,"845,000"
Toyota,2008.0,Nigerian Used,223212.0,1800.0,Petrol,Automatic,"2,700,000"
Mercedes-Benz,2013.0,Nigerian Used,181876.0,3500.0,Petrol,Automatic,"12,375,000"
Toyota,2010.0,Nigerian Used,140304.0,2000.0,Petrol,Automatic,"3,150,000"
Toyota,2003.0,Nigerian Used,140248.0,2400.0,Petrol,Automatic,"1,575,000"
Toyota,2005.0,Nigerian Used,273616.0,1800.0,Petrol,Automatic,"2,730,000"
Jaguar,2001.0,Nigerian Used,259080.0,3000.0,Petrol,Automatic,"682,500"
Nissan,2005.0,Nigerian Used,163338.0,2500.0,Petrol,Automatic,"892,500"
Toyota,2003.0,Foreign Used,209016.0,2400.0,Petrol,Automatic,"2,704,000"
Toyota,2002.0,Nigerian Used,249703.0,2400.0,Petrol,Automatic,"1,687,500"
Chevrolet,2014.0,Nigerian Used,74781.0,1800.0,Petrol,Manual,"913,500"
Honda,2005.0,Nigerian Used,198759.0,2400.0,Petrol,Automatic,"1,687,500"
Honda,2003.0,Nigerian Used,507619.0,2400.0,Petrol,Automatic,"945,000"
Chevrolet,2010.0,Nigerian Used,1800.0,1800.0,Petrol,Manual,"840,000"
Nissan,2008.0,Nigerian Used,180591.0,3274.9765625,Petrol,Manual,"751,250"
Nissan,1999.0,Nigerian Used,137900.0,3300.0,Petrol,Automatic,"765,000"
Toyota,2002.0,Nigerian Used,257575.0,2500.0,Petrol,Automatic,"1,462,500"
Lexus,1999.0,Nigerian Used,380983.0,3000.0,Petrol,Automatic,"1,687,500"
Honda,2008.0,Nigerian Used,307372.0,1500.0,Petrol,Manual,"852,500"
Nissan,2001.0,Nigerian Used,266361.0,3500.0,Petrol,Automatic,"787,500"
Toyota,2010.0,Nigerian Used,177112.0,3500.0,Petrol,Automatic,"6,525,000"
Honda,2003.0,Nigerian Used,175967.0,2400.0,Petrol,Automatic,"840,000"
Toyota,2002.0,Nigerian Used,490815.0,2400.0,Petrol,Automatic,"2,587,500"
Peugeot,2008.0,Nigerian Used,362099.0,2000.0,Petrol,Automatic,"735,000"
Honda,2005.0,Nigerian Used,181490.0,3500.0,Hybrid,Automatic,"840,000"
Toyota,2004.0,Nigerian Used,189886.0,4000.0,Petrol,Automatic,"3,375,000"
Toyota,2003.0,Foreign Used,178113.0,1800.0,Petrol,Automatic,"2,812,500"
Honda,2008.0,Nigerian Used,136547.0,35.0,Petrol,Automatic,"1,785,000"
Peugeot,2000.0,Nigerian Used,210851.0,2000.0,Petrol,Manual,"892,500"
Nissan,2006.0,Nigerian Used,244693.0,4000.0,Petrol,Automatic,"892,500"
Toyota,2008.0,Nigerian Used,269054.0,2400.0,Petrol,Automatic,"3,206,250"
Honda,2002.0,Nigerian Used,385231.0,2400.0,Petrol,Automatic,"945,000"
Honda,1998.0,Nigerian Used,370551.0,2300.0,Petrol,Automatic,"780,000"
Mitsubishi,2001.0,Nigerian Used,188821.0,3500.0,Petrol,Automatic,"945,000"
Lexus,2010.0,Nigerian Used,289309.0,3500.0,Petrol,Automatic,"5,287,500"
Honda,2004.0,Nigerian Used,105328.0,2400.0,Petrol,Automatic,"792,500"
Ford,2014.0,Foreign Used,71208.0,3500.0,Petrol,Automatic,"9,000,000"
Lexus,1999.0,Nigerian Used,197165.0,3000.0,Petrol,Automatic,"2,137,500"
Ford,2008.0,Nigerian Used,12500.0,3000.0,Petrol,Automatic,"1,462,500"
Peugeot,2008.0,Nigerian Used,93565.0,1600.0,Petrol,Manual,"945,000"
Toyota,2014.0,Foreign Used,101408.0,4600.0,Petrol,Automatic,"18,000,000"
Mazda,2006.0,Nigerian Used,201669.0,3000.0,Petrol,Automatic,"945,000"
Honda,2002.0,Nigerian Used,298834.0,1700.0,Petrol,Automatic,"840,000"
Peugeot,2008.0,Nigerian Used,1157134.0,1500.0,Petrol,Manual,"735,000"
Mazda,2002.0,Nigerian Used,217433.0,1800.0,Petrol,Manual,"1,125,000"
Honda,2005.0,Nigerian Used,557768.0,2400.0,Petrol,Automatic,"787,500"
Hyundai,2010.0,Foreign Used,35587.0,2000.0,Petrol,Automatic,"3,375,000"
Honda,2003.0,Nigerian Used,345282.0,3000.0,Petrol,Automatic,"997,500"
Nissan,2008.0,Nigerian Used,87388.0,3274.9765625,Petrol,Automatic,"906,000"
Volkswagen,2005.0,Nigerian Used,92851.0,2000.0,Petrol,Automatic,"735,000"
Mercedes-Benz,2001.0,Nigerian Used,253961.0,3000.0,Petrol,Automatic,"840,000"
Honda,2003.0,Nigerian Used,176314.0,2400.0,Petrol,Automatic,"945,000"
Nissan,2007.0,Nigerian Used,293534.0,2000.0,Petrol,Automatic,"945,000"
Toyota,2012.0,Foreign Used,321167.0,2400.0,Petrol,Automatic,"6,018,750"
Honda,2003.0,Nigerian Used,284117.0,2400.0,Petrol,Automatic,"945,000"
Lexus,2005.0,Nigerian Used,258030.0,3300.0,Petrol,Automatic,"3,600,000"
Honda,2012.0,Nigerian Used,93216.0,3500.0,Petrol,Automatic,"3,600,000"
Mercedes-Benz,2008.0,Foreign Used,307063.0,3000.0,Petrol,Automatic,"4,784,000"
Volkswagen,2006.0,Nigerian Used,251921.0,3274.9765625,Petrol,Automatic,"945,000"
Hyundai,1999.0,Nigerian Used,174634.0,2000.0,Petrol,Manual,"682,500"
Honda,2001.0,Nigerian Used,266925.0,2300.0,Petrol,Automatic,"936,000"
Honda,2005.0,Nigerian Used,579135.0,3000.0,Petrol,Automatic,"997,500"
Nissan,2001.0,Nigerian Used,250035.0,1800.0,Petrol,Manual,"787,500"
Skoda,2012.0,Nigerian Used,105308.0,1400.0,Petrol,Manual,"1,125,000"
Ford,1998.0,Nigerian Used,481659.0,2300.0,Petrol,Manual,"840,000"
Mazda,2005.0,Nigerian Used,304471.0,2300.0,Petrol,Automatic,"892,500"
Land Rover,2008.0,Foreign Used,137794.0,3200.0,Petrol,Automatic,"3,675,000"
Infiniti,2001.0,Nigerian Used,182533.65556660038,3000.0,Petrol,Automatic,"735,000"
Honda,2002.0,Nigerian Used,592151.0,200.0,Petrol,Manual,"630,000"
Kia,2012.0,Nigerian Used,80198.0,2000.0,Petrol,Automatic,"3,990,000"
Honda,2004.0,Nigerian Used,261384.0,2400.0,Petrol,Automatic,"1,125,000"
Lexus,2006.0,Nigerian Used,241518.0,3300.0,Hybrid,Automatic,"3,255,000"
Mercedes-Benz,2010.0,Nigerian Used,104302.0,5500.0,Petrol,Automatic,"10,687,500"
Toyota,2009.0,Foreign Used,87455.0,2400.0,Petrol,Automatic,"4,050,000"
Ford,1997.0,Nigerian Used,316312.0,4000.0,Petrol,Automatic,"840,000"
Toyota,2008.0,Nigerian Used,72138.0,2400.0,Petrol,Automatic,"3,640,000"
Honda,1995.0,Nigerian Used,244038.0,2200.0,Petrol,Automatic,"840,000"
Honda,2000.0,Nigerian Used,198095.0,2000.0,Petrol,Automatic,"840,000"
Honda,2004.0,Nigerian Used,433507.0,2400.0,Petrol,Automatic,"945,000"
Toyota,2006.0,Nigerian Used,170338.0,1800.0,Petrol,Automatic,"1,687,500"
Lexus,2013.0,Nigerian Used,131925.0,3500.0,Petrol,Automatic,"10,400,000"
Volkswagen,2001.0,Nigerian Used,346388.0,2000.0,Petrol,Manual,"682,500"
Honda,2003.0,Nigerian Used,234442.0,1700.0,Petrol,Automatic,"945,000"
Honda,2008.0,Nigerian Used,124967.0,3274.9765625,Petrol,Automatic,"794,000"
Toyota,1998.0,Nigerian Used,9999.0,1800.0,Petrol,Automatic,"945,000"
Ford,2012.0,Nigerian Used,71210.0,3500.0,Petrol,Automatic,"4,837,500"
Honda,2005.0,Nigerian Used,94051.0,3500.0,Petrol,Automatic,"1,872,000"
Ford,2011.0,Foreign Used,278934.0,3500.0,Petrol,Automatic,"5,737,500"
Lexus,2005.0,Foreign Used,176454.0,3000.0,Petrol,Automatic,"4,837,500"
Honda,1999.0,Nigerian Used,445553.0,2300.0,Petrol,Automatic,"936,000"
Toyota,2009.0,Nigerian Used,147469.0,2400.0,Petrol,Automatic,"2,587,500"
Hyundai,2003.0,Nigerian Used,82003.0,2000.0,Petrol,Automatic,"840,000"
Chevrolet,2004.0,Foreign Used,319874.0,5300.0,Petrol,Automatic,"3,937,500"
Toyota,2008.0,Nigerian Used,142444.0,3274.9765625,Petrol,Manual,"962,000"
Lexus,2008.0,Nigerian Used,280543.0,3500.0,Petrol,Automatic,"2,625,000"
Renault,2004.0,Nigerian Used,174106.0,3274.9765625,Petrol,Manual,"840,000"
Toyota,2001.0,Nigerian Used,244530.0,3000.0,Petrol,Automatic,"997,500"
Toyota,2000.0,Nigerian Used,255724.0,1800.0,Petrol,Automatic,"840,000"
Toyota,1998.0,Nigerian Used,386928.0,1800.0,Petrol,Automatic,"945,000"
Toyota,2006.0,Nigerian Used,312878.0,3300.0,Petrol,Automatic,"3,375,000"
Suzuki,1999.0,Nigerian Used,308182.0,1600.0,Petrol,Automatic,"630,000"
Toyota,1997.0,Nigerian Used,327566.0,2200.0,Petrol,Automatic,"945,000"
Lexus,2009.0,Nigerian Used,91745.0,3500.0,Petrol,Automatic,"3,825,000"
Toyota,2009.0,Nigerian Used,68508.0,1800.0,Petrol,Automatic,"2,587,500"
Toyota,1999.0,Nigerian Used,198658.0,3000.0,Petrol,Automatic,"997,500"
Honda,2001.0,Nigerian Used,100000.0,2300.0,Petrol,Automatic,"832,000"
Toyota,2000.0,Nigerian Used,356402.0,2200.0,Petrol,Automatic,"892,500"
Nissan,2001.0,Nigerian Used,140344.0,1000.0,Petrol,Manual,"682,500"
Toyota,1998.0,Nigerian Used,480001.0,2200.0,Petrol,Automatic,"840,000"
Toyota,2004.0,Foreign Used,210375.0,2000.0,Diesel,Manual,"2,025,000"
Hyundai,2015.0,Foreign Used,199762.0,3800.0,Petrol,Automatic,"12,937,500"
Toyota,2000.0,Nigerian Used,511509.0,3000.0,Petrol,Automatic,"892,500"
Toyota,1996.0,Nigerian Used,344883.0,2200.0,Petrol,Automatic,"936,000"
Honda,2012.0,Nigerian Used,106612.0,2000.0,Petrol,Automatic,"1,800,000"
Nissan,2001.0,Nigerian Used,81061.0,1400.0,Petrol,Automatic,"840,000"
Honda,2003.0,Nigerian Used,98733.0,3000.0,Petrol,Automatic,"787,500"
Toyota,2005.0,Nigerian Used,230063.0,1800.0,Petrol,Automatic,"1,800,000"
Toyota,2000.0,Nigerian Used,143536.0,2000.0,Petrol,Automatic,"945,000"
Toyota,2014.0,Foreign Used,164891.0,2400.0,Petrol,Automatic,"6,075,000"
Nissan,2007.0,Nigerian Used,148749.0,3500.0,Petrol,CVT,"840,000"
Acura,2009.0,Nigerian Used,221298.0,3500.0,Petrol,Automatic,"3,375,000"
Hyundai,2015.0,Nigerian Used,132764.0,1800.0,Petrol,Manual,"630,000"
Mercedes-Benz,2008.0,Nigerian Used,74435.0,3274.9765625,Petrol,Automatic,"906,000"
Honda,2010.0,Nigerian Used,115229.0,3500.0,Petrol,Automatic,"3,375,000"
Acura,2005.0,Nigerian Used,122273.0,3500.0,Petrol,Automatic,"2,250,000"
Acura,2003.0,Nigerian Used,1.0,3200.0,Petrol,Automatic,"735,000"
Mercedes-Benz,1999.0,Nigerian Used,217374.0,2400.0,Petrol,Automatic,"892,500"
Mercedes-Benz,1995.0,Nigerian Used,158206.0,1800.0,Petrol,Automatic,"945,000"
Toyota,2002.0,Nigerian Used,191872.0,1800.0,Petrol,Manual,"945,000"
Hyundai,2004.0,Nigerian Used,92477.0,2000.0,Petrol,Automatic,"997,500"
Hyundai,2008.0,Nigerian Used,236342.0,3274.9765625,Petrol,Manual,"682,000"
Honda,1996.0,Nigerian Used,234412.0,22000.0,Petrol,Automatic,"735,000"
Mercedes-Benz,2008.0,Nigerian Used,281858.0,3274.9765625,Petrol,Automatic,"962,000"
Volkswagen,2012.0,Nigerian Used,135300.0,2000.0,Petrol,Automatic,"5,625,000"
Toyota,2013.0,Foreign Used,118069.0,3500.0,Petrol,Automatic,"9,360,000"
Nissan,2000.0,Nigerian Used,175361.0,3300.0,Petrol,Automatic,"945,000"
Honda,2004.0,Nigerian Used,224506.0,3000.0,Petrol,Automatic,"1,012,500"
Ford,2012.0,Nigerian Used,1.0,1600.0,Petrol,Manual,"840,000"
Nissan,2005.0,Nigerian Used,136348.0,4000.0,Petrol,Automatic,"1,631,250"
Toyota,2013.0,Foreign Used,94162.0,3500.0,Petrol,Automatic,"8,400,000"
Toyota,2000.0,Nigerian Used,280881.0,1800.0,Petrol,Automatic,"840,000"
Honda,2017.0,Foreign Used,82530.0,2400.0,Petrol,Automatic,"8,775,000"
Ford,2008.0,Foreign Used,311820.0,3500.0,Petrol,Automatic,"3,712,500"
Toyota,2002.0,Nigerian Used,129237.0,3274.9765625,Petrol,Automatic,"1,687,500"
Mercedes-Benz,2000.0,Nigerian Used,1609338.0,2000.0,Petrol,Automatic,"895,000"
Honda,1999.0,Nigerian Used,143938.0,2300.0,Petrol,Automatic,"988,000"
Toyota,2003.0,Nigerian Used,300839.0,2500.0,Petrol,Manual,"935,000"
Toyota,2000.0,Nigerian Used,287619.0,1800.0,Petrol,Automatic,"840,000"
Ford,2007.0,Foreign Used,351352.0,2000.0,Petrol,Manual,"1,470,000"
Peugeot,2011.0,Nigerian Used,676265.0,2000.0,Petrol,Automatic,"1,575,000"
Toyota,2004.0,Nigerian Used,242471.0,1300.0,Petrol,Manual,"840,000"
Volkswagen,2018.0,Foreign Used,72831.0,2000.0,Petrol,Automatic,"27,300,000"
Mercedes-Benz,2007.0,Nigerian Used,145348.0,4800.0,Petrol,Automatic,"2,467,500"
Toyota,2005.0,Nigerian Used,217768.0,1800.0,Petrol,Manual,"2,250,000"
Toyota,1999.0,Nigerian Used,225340.0,2200.0,Petrol,Automatic,"945,000"
Kia,2014.0,Nigerian Used,63697.0,1200.0,Petrol,Manual,"2,700,000"
Mercedes-Benz,2007.0,Foreign Used,145683.0,4700.0,Petrol,Automatic,"5,625,000"
Honda,2007.0,Foreign Used,197073.0,35.0,Petrol,CVT,"3,150,000"
Toyota,2014.0,Nigerian Used,189998.0,2500.0,Petrol,Automatic,"5,062,500"
Toyota,2001.0,Nigerian Used,200459.0,3000.0,Petrol,Automatic,"945,000"
Toyota,2000.0,Nigerian Used,79770.0,2200.0,Petrol,Automatic,"682,500"
Toyota,2006.0,Foreign Used,142986.0,1800.0,Petrol,Automatic,"4,050,000"
Toyota,2007.0,Nigerian Used,169577.0,3500.0,Petrol,Automatic,"2,912,000"
Mercedes-Benz,2007.0,Nigerian Used,94605.0,3500.0,Petrol,Automatic,"2,812,500"
Honda,2007.0,Nigerian Used,119411.0,2200.0,Petrol,Automatic,"1,350,000"
Toyota,2010.0,Foreign Used,165262.0,3500.0,Petrol,Automatic,"9,000,000"
Lexus,2007.0,Nigerian Used,50284.0,3000.0,Petrol,Automatic,"3,952,000"
Toyota,2014.0,Foreign Used,90144.0,2700.0,Petrol,Automatic,"9,660,000"
Toyota,2012.0,Foreign Used,98739.0,3500.0,Petrol,Automatic,"5,775,000"
Hyundai,2014.0,Nigerian Used,99156.0,1100.0,Petrol,Manual,"682,500"
Toyota,2007.0,Nigerian Used,169645.0,2400.0,Petrol,Automatic,"2,912,000"
Hyundai,2014.0,Nigerian Used,100147.0,1100.0,Petrol,Manual,"682,500"
Nissan,1992.0,Nigerian Used,292054.0,1400.0,Petrol,Manual,"525,000"
Acura,2008.0,Nigerian Used,133729.0,3700.0,Petrol,Automatic,"5,400,000"
Toyota,2004.0,Foreign Used,120656.0,3300.0,Petrol,Automatic,"3,990,000"
Honda,2013.0,Foreign Used,166569.0,2400.0,Petrol,Automatic,"6,240,000"
Dodge,2007.0,Nigerian Used,230938.0,2000.0,Petrol,Automatic,"1,687,500"
Toyota,2003.0,Nigerian Used,342160.0,3000.0,Petrol,Automatic,"2,812,500"
Toyota,2004.0,Nigerian Used,215732.0,3300.0,Petrol,Automatic,"3,375,000"
Hyundai,2015.0,Nigerian Used,182533.65556660038,1100.0,Petrol,Manual,"525,000"
Toyota,2010.0,Foreign Used,195015.0,1800.0,Petrol,Automatic,"4,162,500"
Toyota,2008.0,Foreign Used,107241.0,3500.0,Petrol,Automatic,"5,850,000"
Toyota,2008.0,Foreign Used,240823.0,3500.0,Petrol,Automatic,"7,875,000"
Lexus,2007.0,Foreign Used,86212.0,3500.0,Petrol,Automatic,"6,525,000"
Honda,2007.0,Nigerian Used,229375.0,2400.0,Petrol,Automatic,"1,575,000"
Honda,2009.0,Foreign Used,126855.0,2400.0,Petrol,Automatic,"3,600,000"
Mercedes-Benz,2000.0,Nigerian Used,199610.0,1400.0,Petrol,Manual,"630,000"
Nissan,1996.0,Nigerian Used,244066.0,2000.0,Petrol,Manual,"630,000"
Lexus,2009.0,Nigerian Used,25416.0,3500.0,Petrol,Automatic,"5,850,000"
Honda,2008.0,Nigerian Used,312167.0,3274.9765625,Petrol,Manual,"682,000"
Honda,1999.0,Nigerian Used,263708.0,3274.9765625,Petrol,Automatic,"735,000"
Hyundai,2014.0,Nigerian Used,121294.0,1100.0,Petrol,Manual,"525,000"
Nissan,2006.0,Nigerian Used,252729.0,1800.0,Petrol,Automatic,"1,125,000"
Hyundai,2014.0,Nigerian Used,99899.0,1100.0,Petrol,Manual,"682,500"
Hyundai,2014.0,Nigerian Used,99897.0,1100.0,Petrol,Manual,"630,000"
Hyundai,2014.0,Nigerian Used,95321.0,1100.0,Petrol,Manual,"630,000"
Toyota,2001.0,Nigerian Used,55293.0,2200.0,Petrol,Automatic,"1,687,500"
Lexus,2002.0,Nigerian Used,309946.0,3000.0,Petrol,Automatic,"2,250,000"
Honda,2008.0,Nigerian Used,137627.0,2400.0,Petrol,Automatic,"2,700,000"
BMW,2007.0,Nigerian Used,135253.0,4800.0,Petrol,Automatic,"4,500,000"
Toyota,1998.0,Nigerian Used,382234.0,3400.0,Petrol,Automatic,"1,406,250"
Toyota,1998.0,Nigerian Used,165135.0,2000.0,Petrol,Manual,"840,000"
Mercedes-Benz,2005.0,Foreign Used,256118.0,3500.0,Petrol,Automatic,"3,375,000"
Acura,2007.0,Nigerian Used,182533.65556660038,3700.0,Petrol,Automatic,"4,050,000"
Honda,1994.0,Nigerian Used,260061.0,2000.0,Petrol,Manual,"600,000"
Toyota,2013.0,Foreign Used,237306.0,1800.0,Petrol,Automatic,"5,625,000"
Toyota,2011.0,Foreign Used,137129.0,2700.0,Petrol,Automatic,"12,937,500"
